Item Code,Part Code,Old Item Code,Item Name,Category,Material Process Sources,Preferred Vendors,Preferred Vendor Names,Unit,Purchase UOM,Conversion Factor,In-House Stock,External Stock,Min Stock Qty,Min Order Qty,Unit Price,Lead Time in Days,Location,QC Trigger,Test Report Required,Weight (Kg),Specification
4110016700,4110016700,A-10444,BARREL ADAPT Ø45 - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø45 - 635
4110021700,4110021700,A-10446,BARREL ADAPT Ø45 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø45 - 905
4110026800,4110026800,A-10449,BARREL ADAPT Ø50 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø50 - 1520
4110017000,4110017000,A-10445,BARREL ADAPT Ø50 - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø50 - 635
4110022400,4110022400,A-10447,BARREL ADAPT Ø50 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø50 - 905
4110027400,4110027400,A-10450,BARREL ADAPT Ø60 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø60 - 1520
4110029800,4110029800,A-10452,BARREL ADAPT Ø60 - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø60 - 2350
4110022700,4110022700,A-10448,BARREL ADAPT Ø60 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø60 - 905
4110027700,4110027700,A-10451,BARREL ADAPT Ø70 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø70 - 1520
4110030400,4110030400,A-10453,BARREL ADAPT Ø70 - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø70 - 2350
4110030700,4110030700,A-10454,BARREL ADAPT Ø80 - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL ADAPT Ø80 - 2350
4020102700,4020102700,A-10366,BARREL CHECKNUT M105 X 4P - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL CHECKNUT M105 X 4P - 1520
4020102900,4020102900,A-10365,BARREL CHECKNUT M120 X 4P - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL CHECKNUT M120 X 4P - 2350
4020101900,4020101900,A-10370,BARREL CHECKNUT M70 X 3P - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL CHECKNUT M70 X 3P - 280
4020102100,4020102100,A-10369,BARREL CHECKNUT M80 X 3P - 420,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL CHECKNUT M80 X 3P - 420
4020102300,4020102300,A-10368,BARREL CHECKNUT M85 X 3P - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL CHECKNUT M85 X 3P - 635
4020102500,4020102500,A-10367,BARREL CHECKNUT M95 X 4P - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL CHECKNUT M95 X 4P - 905
4110004800,4110004800,A-10053,BARREL LOCK PIN,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL LOCK PIN
4020102600,4020102600,A-10360,BARREL NUT M105 X 4P - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL NUT M105 X 4P - 1520
4020102800,4020102800,A-10359,BARREL NUT M120 X 4P - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL NUT M120 X 4P - 2350
4020101800,4020101800,A-10364,BARREL NUT M70 X 3P - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL NUT M70 X 3P - 280
4020102000,4020102000,A-10363,BARREL NUT M80 X 3P - 420,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL NUT M80 X 3P - 420
4020102200,4020102200,A-10362,BARREL NUT M85 X 3P - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL NUT M85 X 3P - 635
4020102400,4020102400,A-10361,BARREL NUT M95 X4P - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for BARREL NUT M95 X4P - 905
4110025700,4110025700,A-10024,BARREL PLATE - 1520 (STOCK-280),MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL PLATE - 1520 (STOCK-280)
4110028700,4110028700,A-10025,BARREL PLATE - 2350 (STOCK-315),MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL PLATE - 2350 (STOCK-315)
4110002900,4110002900,A-10020,BARREL PLATE - 280 (STOCK-150),MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL PLATE - 280 (STOCK-150)
4110010600,4110010600,A-10021,BARREL PLATE - 420 (STOCK-175),MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL PLATE - 420 (STOCK-175)
4110015000,4110015000,A-10022,BARREL PLATE - 635 (STOCK-210),MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL PLATE - 635 (STOCK-210)
4110020600,4110020600,A-10023,BARREL PLATE - 905 (STOCK-245),MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL PLATE - 905 (STOCK-245)
4110003800,4110003800,A-10401,BARREL Ø30 - 280,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø30 - 280
4110004900,4110004900,A-10402,BARREL Ø35 - 280,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø35 - 280
4110011100,4110011100,A-10404,BARREL Ø35 - 420,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø35 - 420
4110005500,4110005500,A-10403,BARREL Ø40 - 280,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø40 - 280
4110011400,4110011400,A-10405,BARREL Ø40 - 420,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø40 - 420
4110015900,4110015900,A-10407,BARREL Ø40 - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø40 - 635
4110011700,4110011700,A-10406,BARREL Ø45 - 420,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø45 - 420
4110016500,4110016500,A-10408,BARREL Ø45 - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø45 - 635
4110021500,4110021500,A-10410,BARREL Ø45 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø45 - 905
4110026600,4110026600,A-10413,BARREL Ø50 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø50 - 1520
4110016800,4110016800,A-10409,BARREL Ø50 - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø50 - 635
4110022200,4110022200,A-10411,BARREL Ø50 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø50 - 905
4110027200,4110027200,A-10414,BARREL Ø60 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø60 - 1520
4110029600,4110029600,A-10416,BARREL Ø60 - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø60 - 2350
4110022500,4110022500,A-10412,BARREL Ø60 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø60 - 905
4110027500,4110027500,A-10415,BARREL Ø70 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø70 - 1520
4110030200,4110030200,A-10417,BARREL Ø70 - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø70 - 2350
4110030500,4110030500,A-10418,BARREL Ø80 - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BARREL Ø80 - 2350
4110026300,4110026300,A-10029,BEARING HOUSING - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BEARING HOUSING - 1520
4110029300,4110029300,A-10030,BEARING HOUSING - 2350,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BEARING HOUSING - 2350
4110003500,4110003500,A-10026,BEARING HOUSING - 280,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BEARING HOUSING - 280
4110015600,4110015600,A-10027,BEARING HOUSING - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BEARING HOUSING - 635
4110021200,4110021200,A-10028,BEARING HOUSING - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BEARING HOUSING - 905
4110009100,4110009100,A-10154,BINARY LINK - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BINARY LINK - 110 TON
4110013300,4110013300,A-10153,BINARY LINK - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BINARY LINK - 140 TON
4110018800,4110018800,A-10152,BINARY LINK - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BINARY LINK - 170 TON
4110024000,4110024000,A-10151,BINARY LINK - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BINARY LINK - 200 TON
4110000700,4110000700,A-10155,BINARY LINK - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for BINARY LINK - 90 TON
4110008900,4110008900,A-10179,CROSS HEAD - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD - 110 TON
4110013100,4110013100,A-10178,CROSS HEAD - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD - 140 TON
4110018600,4110018600,A-10177,CROSS HEAD - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD - 170 TON
4110023800,4110023800,A-10176,CROSS HEAD - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD - 200 TON
4110000500,4110000500,A-10180,CROSS HEAD - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD - 90 TON
4040100700,4040100700,A-10985,CROSS HEAD BUSH Ø55 X Ø45 X 30LG - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD BUSH Ø55 X Ø45 X 30LG - 90 TON
4040100800,4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON
4040100900,4040100900,A-10987,CROSS HEAD BUSH Ø65 X Ø55 X 33LG - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD BUSH Ø65 X Ø55 X 33LG - 140 TON
4040101100,4040101100,A-10989,CROSS HEAD BUSH Ø75 X Ø65 X 38LG - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD BUSH Ø75 X Ø65 X 38LG - 200 TON
4110010200,4110010200,A-10219,CROSS HEAD GUIDE ROD LOCATING PLATE - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD LOCATING PLATE - 110 TON
4110014500,4110014500,A-10218,CROSS HEAD GUIDE ROD LOCATING PLATE - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD LOCATING PLATE - 140 TON
4110019900,4110019900,A-10217,CROSS HEAD GUIDE ROD LOCATING PLATE - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD LOCATING PLATE - 170 TON
4110025200,4110025200,A-10216,CROSS HEAD GUIDE ROD LOCATING PLATE - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD LOCATING PLATE - 200 TON
4110001900,4110001900,A-10220,CROSS HEAD GUIDE ROD LOCATING PLATE - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD LOCATING PLATE - 90 TON
4110001800,4110001800,A-10215,CROSS HEAD GUIDE ROD Ø45 - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD Ø45 - 90 TON
4110010100,4110010100,A-10214,CROSS HEAD GUIDE ROD Ø50 - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD Ø50 - 110 TON
4110014400,4110014400,A-10213,CROSS HEAD GUIDE ROD Ø55 - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD Ø55 - 140 TON
4110019800,4110019800,A-10212,CROSS HEAD GUIDE ROD Ø60 - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD Ø60 - 170 TON
4110025100,4110025100,A-10211,CROSS HEAD GUIDE ROD Ø65 - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD GUIDE ROD Ø65 - 200 TON
4110017900,4110017900,A-12052,CROSS HEAD LIMIT SWITCH OPERATING PIN-140,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for CROSS HEAD LIMIT SWITCH OPERATING PIN-140
4110023300,4110023300,A-10927,CROSS HEAD LIMIT SWITCH OPERATING PIN-170,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for CROSS HEAD LIMIT SWITCH OPERATING PIN-170
4110028300,4110028300,A-12028,CROSS HEAD LIMIT SWITCH OPERATING PIN-200,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for CROSS HEAD LIMIT SWITCH OPERATING PIN-200
4110007600,4110007600,A-10800,CROSS HEAD LIMIT SWITCH OPERATING PIN-90,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for CROSS HEAD LIMIT SWITCH OPERATING PIN-90
4110009000,4110009000,A-10174,CROSS HEAD LINK - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD LINK - 110 TON
4110013200,4110013200,A-10173,CROSS HEAD LINK - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD LINK - 140 TON
4110018700,4110018700,A-10172,CROSS HEAD LINK - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for CROSS HEAD LINK - 170 TON
